,,fog,hail,maxtempm,meantempm,meanvism,meanwindspdm,mintempm,precipm,rain,snow,state,thunder,tornado,ArrDelay
23/12/07,HNL,0,0,27,25,16.0,23,23,T,1,0,HI,0,0,6.03846153846
23/12/07,LAX,0,0,23,16,16.0,1,9,0,0,0,CA,0,0,27.008
23/12/07,LGA,0,0,16,11,9.0,10,5,18.03,1,0,NY,0,0,58.3780487805
23/12/07,MCO,1,0,26,21,10.0,5,17,0.25,1,0,FL,0,0,32.358974359
23/12/07,ORD,0,0,11,1,7.0,41,-10,6.1,1,1,IL,0,0,87.3384615385
23/12/07,PHX,0,0,16,9,16.0,2,3,0,0,0,AZ,0,0,26.3962264151
24/01/07,ANC,0,0,0,-1,9.0,34,-2,14.99,0,0,AK,0,0,-5.0
24/01/07,ATL,0,0,9,6,14.0,8,2,0,0,0,GA,0,0,-1.12056737589
24/01/07,DEN,0,0,4,-1,11.0,14,-6,0,0,0,CO,0,0,-4.3125
24/01/07,DFW,0,0,8,7,11.0,16,6,21.08,1,0,TX,0,0,-3.45
24/01/07,HNL,0,0,26,22,16.0,7,18,0,0,0,HI,0,0,5.52173913043
24/01/07,LAX,0,0,26,17,15.0,1,7,0,0,0,CA,0,0,5.7
24/01/07,LGA,0,0,4,2,16.0,9,0,0,0,0,NY,0,0,13.7096774194
24/01/07,MCO,0,0,17,14,16.0,8,12,2.79,1,0,FL,0,0,-3.25714285714
24/01/07,ORD,0,0,-2,-4,14.0,16,-6,T,0,1,IL,0,0,-6.62676056338
24/01/07,PHX,0,0,20,12,16.0,7,4,0,0,0,AZ,0,0,10.4056603774
24/02/07,ANC,0,0,2,0,15.0,31,-1,0.76,0,0,AK,0,0,2.0
24/02/07,ATL,0,0,18,9,16.0,10,1,0,0,0,GA,0,0,8.35454545455
24/02/07,DEN,0,0,3,-1,9.0,27,-7,3.05,0,1,CO,0,0,33.1650485437
24/02/07,DFW,0,0,27,20,11.0,24,13,5.59,1,0,TX,0,0,38.3409090909
24/02/07,HNL,0,0,28,25,16.0,18,22,2.29,1,0,HI,0,0,37.380952381
24/02/07,LAX,0,0,20,14,16.0,2,7,0,0,0,CA,0,0,13.9468085106
24/02/07,LGA,0,0,6,-1,16.0,16,-7,0,0,0,NY,0,0,1.85245901639
24/02/07,MCO,0,0,23,17,16.0,13,11,0,0,0,FL,0,0,10.4090909091
24/02/07,ORD,1,0,0,-2,10.0,32,-3,10.67,1,1,IL,0,0,28.4186046512
24/02/07,PHX,0,0,17,12,16.0,9,6,0,0,0,AZ,0,0,10.329787234
24/03/07,ANC,0,0,2,-1,15.0,13,-4,0,0,0,AK,0,0,-4.25
24/03/07,ATL,0,0,29,20,13.0,2,11,0,0,0,GA,0,0,-2.79230769231
24/03/07,DEN,0,0,7,6,10.0,18,4,14.73,1,0,CO,0,0,15.2230769231
24/03/07,DFW,0,0,26,23,16.0,20,19,T,1,0,TX,0,0,5.31451612903
24/03/07,HNL,0,0,28,25,16.0,23,22,0,0,0,HI,0,0,6.65217391304
24/03/07,LAX,0,0,20,17,16.0,4,13,0,0,0,CA,0,0,23.045045045
24/03/07,LGA,0,0,12,9,15.0,9,6,0.76,1,0,NY,0,0,6.53521126761
24/03/07,MCO,0,0,28,22,15.0,11,17,0,0,0,FL,0,0,6.86111111111
24/03/07,ORD,1,0,18,14,5.0,9,11,T,0,0,IL,0,0,45.3622047244
24/03/07,PHX,0,0,22,18,16.0,9,13,T,1,0,AZ,0,0,16.0090909091
24/04/07,ANC,0,0,7,4,15.0,6,3,0,0,0,AK,0,0,1.66666666667
24/04/07,ATL,0,0,28,20,15.0,5,13,0,0,0,GA,0,0,21.1304347826
24/04/07,DEN,0,0,5,2,5.0,24,0,73.15,1,1,CO,0,0,34.2807017544
24/04/07,DFW,0,0,26,24,14.0,26,23,T,1,0,TX,0,0,55.9278350515
24/04/07,HNL,0,0,29,25,16.0,29,21,0.76,1,0,HI,0,0,11.0476190476
24/04/07,LAX,0,0,23,17,16.0,3,11,0,0,0,CA,0,0,7.30476190476
24/04/07,LGA,0,0,24,19,16.0,10,14,0,0,0,NY,0,0,14.8988764045
24/04/07,MCO,0,0,30,22,16.0,8,16,0,0,0,FL,0,0,10.4923076923
24/04/07,ORD,0,0,20,13,16.0,17,7,7.62,1,0,IL,0,0,1.31060606061
24/04/07,PHX,0,0,30,22,16.0,9,14,0,0,0,AZ,0,0,8.40206185567
24/05/07,ANC,0,0,6,4,15.0,13,4,1.78,0,0,AK,0,0,23.5714285714
24/05/07,ATL,0,0,28,22,16.0,11,17,0,0,0,GA,0,0,20.2876712329
24/05/07,DEN,0,0,17,9,11.0,13,2,0,1,0,CO,0,0,33.1393442623
24/05/07,DFW,0,0,31,27,16.0,19,22,0,0,0,TX,1,0,94.9459459459
24/05/07,HNL,0,0,30,27,16.0,20,23,T,0,0,HI,0,0,37.0
24/05/07,LAX,0,0,22,17,13.0,3,13,0,0,0,CA,0,0,27.4227642276
24/05/07,LGA,0,0,29,22,16.0,10,14,0,0,0,NY,0,0,28.6813186813
24/05/07,MCO,0,0,29,24,16.0,18,21,0,0,0,FL,0,0,19.5142857143
24/05/07,ORD,0,0,31,24,13.0,28,17,0.51,1,0,IL,0,0,37.5970149254
24/05/07,PHX,0,0,37,31,16.0,13,24,0,0,0,AZ,0,0,34.1714285714
24/06/07,ANC,0,0,14,10,16.0,14,6,0,0,0,AK,0,0,16.75
24/06/07,ATL,0,0,36,27,10.0,3,18,0,0,0,GA,0,0,6.01298701299
24/06/07,DEN,0,0,35,27,11.0,18,18,0,0,0,CO,1,0,21.7906976744
24/06/07,DFW,0,0,32,28,16.0,13,23,0.51,0,0,TX,1,0,3.29104477612
24/06/07,HNL,0,0,31,27,16.0,24,23,T,0,0,HI,0,0,-8.24
24/06/07,LAX,0,0,24,21,9.0,3,17,0,0,0,CA,0,0,18.6434108527
24/06/07,LGA,0,0,27,21,16.0,5,14,0,0,0,NY,0,0,-8.61363636364
24/06/07,MCO,0,0,35,29,13.0,8,24,0.25,0,0,FL,1,0,-0.759493670886
24/06/07,ORD,0,0,25,21,12.0,13,17,0,0,0,IL,0,0,-2.92253521127
24/06/07,PHX,0,0,43,36,16.0,9,28,0,0,0,AZ,0,0,20.3269230769
24/07/07,ANC,0,0,13,11,16.0,14,9,0,0,0,AK,0,0,21.0
24/07/07,ATL,0,0,32,24,14.0,5,18,0,0,0,GA,0,0,-1.66242038217
24/07/07,DEN,0,0,33,26,11.0,11,18,0,0,0,CO,0,0,7.91176470588
24/07/07,DFW,0,0,32,27,16.0,7,21,0,0,0,TX,0,0,3.65492957746
24/07/07,HNL,0,0,32,28,16.0,19,24,0,0,0,HI,0,0,0.416666666667
24/07/07,LAX,0,0,28,24,13.0,4,19,0,0,0,CA,0,0,8.18248175182
24/07/07,LGA,0,0,27,21,16.0,6,14,0,0,0,NY,0,0,-3.34736842105
24/07/07,MCO,0,0,31,27,16.0,6,23,0,0,0,FL,0,0,12.7123287671
24/07/07,ORD,0,0,28,23,16.0,8,18,0,0,0,IL,0,0,-2.93197278912
24/07/07,PHX,0,0,35,31,16.0,8,27,T,1,0,AZ,0,0,16.9074074074
24/08/07,ANC,0,0,17,13,16.0,8,9,0.25,0,0,AK,0,0,12.0
24/08/07,ATL,0,0,36,29,12.0,6,23,1.27,1,0,GA,0,0,61.5608108108
24/08/07,DEN,0,0,27,19,10.0,10,12,0,1,0,CO,1,0,14.1953125
24/08/07,DFW,0,0,34,30,16.0,10,25,0,0,0,TX,0,0,29.7777777778
24/08/07,HNL,0,0,29,27,16.0,11,24,T,1,0,HI,0,0,19.875
24/08/07,LAX,0,0,27,23,11.0,3,18,0,0,0,CA,0,0,14.0526315789
24/08/07,LGA,0,0,28,24,9.0,4,19,0,0,0,NY,0,0,62.9756097561
24/08/07,MCO,0,0,34,28,14.0,10,23,17.27,1,0,FL,1,0,57.3888888889
24/08/07,ORD,0,0,27,24,15.0,11,21,6.1,1,0,IL,1,0,49.7462686567
24/08/07,PHX,0,0,42,37,16.0,10,32,0,0,0,AZ,0,0,11.1650485437
24/09/07,ANC,0,0,11,9,16.0,19,8,1.27,0,0,AK,0,0,-1.4
24/09/07,ATL,0,0,33,26,12.0,3,20,0,0,0,GA,0,0,-5.12080536913
24/09/07,DEN,0,0,15,11,11.0,10,6,0.25,1,0,CO,0,0,8.352
24/09/07,DFW,0,0,33,27,15.0,10,21,0,0,0,TX,0,0,-0.889705882353
24/09/07,HNL,0,0,30,27,16.0,17,23,0.25,1,0,HI,0,0,-3.61904761905
24/09/07,LAX,0,0,25,19,16.0,3,14,0,0,0,CA,0,0,1.25196850394
24/09/07,LGA,0,0,26,21,16.0,5,14,0,0,0,NY,0,0,-11.5869565217
24/09/07,MCO,0,0,32,28,16.0,11,24,0.25,0,0,FL,0,0,-2.86363636364
24/09/07,ORD,0,0,32,26,16.0,19,20,0,0,0,IL,0,0,4.67375886525
24/09/07,PHX,0,0,32,26,16.0,6,19,0,0,0,AZ,0,0,-1.83177570093
24/10/07,ANC,0,0,10,8,13.0,21,6,13.72,0,0,AK,0,0,14.0
24/10/07,ATL,0,0,16,13,10.0,3,12,0,1,0,GA,0,0,11.1224489796
24/10/07,DEN,0,0,25,15,11.0,14,5,0,0,0,CO,0,0,8.47580645161
24/10/07,DFW,0,0,26,18,16.0,18,9,0,0,0,TX,0,0,14.5407407407
24/10/07,HNL,0,0,31,27,16.0,20,23,T,1,0,HI,0,0,3.09523809524
24/10/07,LAX,0,0,35,27,16.0,2,18,0,0,0,CA,0,0,13.6904761905
24/10/07,LGA,0,0,19,16,15.0,7,11,4.06,1,0,NY,0,0,30.3058823529
24/10/07,MCO,0,0,29,24,16.0,13,22,0,0,0,FL,0,0,12.9857142857
24/10/07,ORD,0,0,13,9,16.0,23,6,0,0,0,IL,0,0,19.273381295
24/10/07,PHX,0,0,36,29,16.0,19,23,0,0,0,AZ,0,0,10.3773584906
24/11/07,ANC,0,0,6,4,11.0,21,3,0,0,0,AK,0,0,-20.5
24/11/07,ATL,0,0,11,4,16.0,10,-1,0,0,0,GA,0,0,-3.13636363636
24/11/07,DEN,0,0,5,-3,,14,-12,0,0,0,CO,0,0,4.58620689655
24/11/07,DFW,0,0,9,8,9.0,21,6,32.26,1,0,TX,1,0,0.884297520661
24/11/07,HNL,0,0,28,25,16.0,18,22,0.25,1,0,HI,0,0,14.6956521739
24/11/07,LAX,0,0,24,17,16.0,2,9,0,0,0,CA,0,0,17.2833333333
24/11/07,LGA,0,0,4,1,16.0,6,-3,0,0,0,NY,0,0,-1.1975308642
24/11/07,MCO,0,0,27,20,16.0,10,13,0,0,0,FL,0,0,-0.680555555556
24/11/07,ORD,0,0,3,1,16.0,17,-3,0,0,0,IL,0,0,-4.0
24/11/07,PHX,0,0,21,15,16.0,10,8,0,0,0,AZ,0,0,1.98
24/12/07,ANC,0,0,0,-2,12.0,24,-4,0,0,0,AK,0,0,-14.0
24/12/07,ATL,0,0,10,4,16.0,5,-1,0,0,0,GA,0,0,1.1652892562
24/12/07,DEN,0,0,11,2,,16,-7,0,0,0,CO,0,0,4.71296296296
24/12/07,DFW,0,0,16,8,16.0,8,1,0,0,0,TX,0,0,2.06603773585
24/12/07,HNL,0,0,27,25,16.0,24,22,T,1,0,HI,0,0,-2.96153846154
24/12/07,LAX,0,0,24,17,16.0,4,9,0,0,0,CA,0,0,9.11926605505
24/12/07,LGA,0,0,10,7,16.0,13,3,0,0,0,NY,0,0,1.05882352941
24/12/07,MCO,0,0,22,19,16.0,10,15,0,1,0,FL,0,0,-5.98507462687
24/12/07,ORD,0,0,-3,-5,16.0,19,-7,T,0,1,IL,0,0,13.7475728155
24/12/07,PHX,0,0,19,12,16.0,5,4,0,0,0,AZ,0,0,0.40404040404
25/01/07,ANC,0,0,-1,-2,1.0,45,-2,0,0,0,AK,0,0,9.0
25/01/07,ATL,0,0,9,5,16.0,16,1,0,0,0,GA,0,0,3.22695035461
25/01/07,DEN,0,0,8,3,16.0,14,-2,0,0,0,CO,0,0,-4.4921875
25/01/07,DFW,0,0,19,12,16.0,6,4,0,0,0,TX,0,0,4.23188405797
25/01/07,HNL,0,0,28,23,16.0,9,18,0,0,0,HI,0,0,-3.66666666667
25/01/07,LAX,0,0,27,18,16.0,2,9,0,0,0,CA,0,0,4.44715447154
25/01/07,LGA,0,0,1,-4,16.0,8,-9,0.25,0,1,NY,0,0,15.7472527473
25/01/07,MCO,0,0,13,10,13.0,11,8,10.41,1,0,FL,0,0,5.92957746479
25/01/07,ORD,0,0,-4,-7,16.0,15,-9,T,0,0,IL,0,0,5.24822695035
25/01/07,PHX,0,0,22,14,16.0,11,6,0,0,0,AZ,0,0,3.0462962963
25/02/07,ANC,0,0,4,3,16.0,19,2,6.1,0,0,AK,0,0,-17.25
25/02/07,ATL,0,0,21,17,13.0,16,12,10.92,1,0,GA,1,0,25.8307692308
25/02/07,DEN,0,0,5,-2,14.0,10,-8,0,0,0,CO,0,0,20.1666666667
25/02/07,DFW,0,0,22,15,16.0,10,7,0,0,0,TX,0,0,44.0948275862
25/02/07,HNL,0,0,28,24,16.0,18,21,T,1,0,HI,0,0,1.95833333333
25/02/07,LAX,0,0,18,13,16.0,2,8,0,0,0,CA,0,0,24.781512605
25/02/07,LGA,0,0,3,-1,10.0,7,-4,4.83,0,1,NY,0,0,18.7402597403
25/02/07,MCO,0,0,28,21,16.0,18,14,0,0,0,FL,0,0,28.6376811594
25/02/07,ORD,0,0,3,2,6.0,23,-1,11.18,1,1,IL,0,0,67.6336633663
25/02/07,PHX,0,0,19,13,16.0,9,6,0,0,0,AZ,0,0,20.875
25/03/07,ANC,0,0,2,0,8.0,21,-1,0,0,0,AK,0,0,-3.75
25/03/07,ATL,0,0,31,21,14.0,2,11,0,0,0,GA,0,0,-1.32867132867
25/03/07,DEN,0,0,20,12,13.0,11,4,0,0,0,CO,0,0,0.0676691729323
25/03/07,DFW,0,0,26,22,16.0,17,18,0,0,0,TX,0,0,2.24242424242
25/03/07,HNL,0,0,28,25,16.0,25,22,T,1,0,HI,0,0,-15.3333333333
25/03/07,LAX,0,0,20,16,12.0,3,12,0,0,0,CA,0,0,16.056
25/03/07,LGA,0,0,12,8,15.0,9,3,0,0,0,NY,0,0,-4.69662921348
25/03/07,MCO,0,0,28,22,16.0,11,16,0,0,0,FL,0,0,-0.986486486486
25/03/07,ORD,0,0,26,18,11.0,21,9,0,0,0,IL,0,0,14.3945578231
25/03/07,PHX,0,0,28,21,16.0,8,13,0,0,0,AZ,0,0,13.2543859649
25/04/07,ANC,0,0,6,4,15.0,10,3,1.27,0,0,AK,0,0,-7.33333333333
25/04/07,ATL,0,0,27,21,16.0,10,17,0,0,0,GA,0,0,7.9347826087
25/04/07,DEN,0,0,10,6,13.0,11,1,0.51,0,0,CO,0,0,13.0564516129
25/04/07,DFW,0,0,27,22,13.0,10,18,46.23,1,0,TX,1,0,36.0909090909
25/04/07,HNL,0,0,29,26,15.0,24,22,T,1,0,HI,0,0,6.52173913043
25/04/07,LAX,0,0,27,19,16.0,2,12,0,0,0,CA,0,0,11.5847457627
25/04/07,LGA,0,0,19,14,15.0,11,8,3.56,1,0,NY,0,0,39.9259259259
25/04/07,MCO,0,0,31,24,16.0,11,18,0,0,0,FL,0,0,3.22388059701
25/04/07,ORD,0,0,9,8,9.0,27,7,26.92,1,0,IL,0,0,59.8114754098
25/04/07,PHX,0,0,32,24,16.0,8,17,0,0,0,AZ,0,0,20.0186915888
25/05/07,ANC,0,0,5,4,16.0,24,4,0,0,0,AK,0,0,7.42857142857
25/05/07,ATL,0,0,29,21,15.0,5,14,0,0,0,GA,0,0,4.44736842105
25/05/07,DEN,0,0,23,16,,16,8,0,0,0,CO,0,0,15.0833333333
25/05/07,DFW,0,0,29,26,16.0,21,22,T,1,0,TX,0,0,22.1418439716
25/05/07,HNL,0,0,30,26,16.0,22,22,0.76,1,0,HI,0,0,16.3913043478
25/05/07,LAX,0,0,22,18,10.0,3,14,0,0,0,CA,0,0,16.0731707317
25/05/07,LGA,0,0,32,25,16.0,7,18,0,0,0,NY,0,0,14.4536082474
25/05/07,MCO,0,0,28,24,16.0,16,21,0,1,0,FL,0,0,0.205479452055
25/05/07,ORD,0,0,21,17,16.0,14,13,T,0,0,IL,0,0,6.87074829932
25/05/07,PHX,0,0,38,31,16.0,10,24,0,0,0,AZ,0,0,14.2710280374
25/06/07,ANC,0,0,10,8,16.0,10,5,0,0,0,AK,0,0,63.2727272727
25/06/07,ATL,0,0,33,27,8.0,3,21,1.02,1,0,GA,0,0,61.7862068966
25/06/07,DEN,0,0,36,27,11.0,14,18,0.51,1,0,CO,1,0,35.4920634921
25/06/07,DFW,0,0,31,27,13.0,13,23,1.52,1,0,TX,1,0,81.3383458647
25/06/07,HNL,0,0,31,27,16.0,24,23,T,0,0,HI,0,0,-1.83333333333
25/06/07,LAX,0,0,27,22,11.0,2,17,0,0,0,CA,0,0,25.736
25/06/07,LGA,0,0,27,23,14.0,6,19,0,0,0,NY,0,0,36.1888888889
25/06/07,MCO,0,0,34,28,14.0,6,24,13.21,1,0,FL,1,0,60.4133333333
25/06/07,ORD,0,0,32,25,8.0,11,18,0,0,0,IL,0,0,30.0354609929
25/06/07,PHX,0,0,43,36,16.0,6,28,0,0,0,AZ,0,0,27.1923076923
25/07/07,ANC,0,0,12,10,16.0,8,9,0,0,0,AK,0,0,11.9
25/07/07,ATL,0,0,31,24,15.0,5,19,0,0,0,GA,0,0,4.59119496855
25/07/07,DEN,0,0,34,27,11.0,13,20,0,1,0,CO,1,0,12.7164179104
25/07/07,DFW,0,0,32,27,15.0,9,22,0.25,1,0,TX,1,0,3.41258741259
25/07/07,HNL,0,0,32,28,16.0,20,23,T,1,0,HI,0,0,18.125
25/07/07,LAX,0,0,29,24,11.0,2,19,0,0,0,CA,0,0,21.5895522388
25/07/07,LGA,0,0,28,24,16.0,3,19,0,0,0,NY,0,0,10.1630434783
25/07/07,MCO,1,0,33,28,13.0,8,23,18.29,1,0,FL,1,0,5.93506493506
25/07/07,ORD,0,0,29,26,16.0,11,22,T,0,0,IL,0,0,8.95104895105
25/07/07,PHX,0,0,37,32,16.0,11,28,0.25,1,0,AZ,1,0,21.8363636364
25/08/07,ANC,0,0,14,11,9.0,3,9,7.11,1,0,AK,0,0,-1.41666666667
25/08/07,ATL,0,0,36,28,9.0,3,21,0.76,1,0,GA,1,0,10.4351145038
25/08/07,DEN,0,0,31,21,11.0,5,12,0,0,0,CO,0,0,-0.546218487395
25/08/07,DFW,0,0,33,29,16.0,8,24,T,1,0,TX,0,0,2.58870967742
25/08/07,HNL,0,0,29,27,16.0,9,23,0.51,1,0,HI,0,0,10.6
25/08/07,LAX,0,0,26,22,16.0,3,18,0,0,0,CA,0,0,16.5275590551
25/08/07,LGA,0,0,31,27,7.0,5,23,0,0,0,NY,0,0,5.1038961039
25/08/07,MCO,0,0,34,29,16.0,5,24,0.25,1,0,FL,0,0,13.8450704225
25/08/07,ORD,0,0,26,22,15.0,9,18,8.64,1,0,IL,0,0,11.6850393701
25/08/07,PHX,0,0,34,29,16.0,7,24,6.1,1,0,AZ,1,0,11.3092783505
25/09/07,ANC,0,0,9,8,16.0,27,8,1.02,0,0,AK,0,0,-22.2
25/09/07,ATL,0,0,32,26,9.0,2,19,0,0,0,GA,0,0,15.1376811594
25/09/07,DEN,1,0,21,12,11.0,5,3,0,0,0,CO,0,0,10.3032786885
25/09/07,DFW,0,0,32,28,16.0,11,23,0.51,1,0,TX,1,0,23.5846153846
25/09/07,HNL,0,0,32,27,15.0,18,23,0.51,1,0,HI,0,0,-12.1666666667
25/09/07,LAX,0,0,27,21,15.0,2,15,0,0,0,CA,0,0,5.224
25/09/07,LGA,0,0,29,23,16.0,9,17,0,0,0,NY,0,0,7.65
25/09/07,MCO,0,0,32,27,15.0,10,23,0.51,1,0,FL,0,0,4.2131147541
25/09/07,ORD,0,0,29,23,16.0,17,17,6.86,1,0,IL,1,0,38.6030534351
25/09/07,PHX,0,0,34,27,16.0,6,20,0,0,0,AZ,0,0,5.65094339623
25/10/07,ANC,0,0,8,6,16.0,19,4,0,0,0,AK,0,0,18.5
25/10/07,ATL,0,0,17,12,15.0,8,8,0,0,0,GA,0,0,3.63815789474
25/10/07,DEN,0,0,25,17,,13,8,0,0,0,CO,0,0,12.2063492063
25/10/07,DFW,0,0,22,16,16.0,11,9,0,0,0,TX,0,0,6.02877697842
25/10/07,HNL,0,0,29,27,16.0,26,24,T,1,0,HI,0,0,-3.2380952381
25/10/07,LAX,0,0,32,24,14.0,0,16,0,0,0,CA,0,0,7.11538461538
25/10/07,LGA,0,0,14,12,15.0,12,9,3.56,1,0,NY,0,0,24.5168539326
25/10/07,MCO,0,0,22,20,15.0,11,18,2.03,1,0,FL,0,0,2.18055555556
25/10/07,ORD,0,0,13,10,16.0,23,7,T,1,0,IL,0,0,11.4084507042
25/10/07,PHX,0,0,34,27,16.0,8,18,0,0,0,AZ,0,0,8.36448598131
25/11/07,ANC,0,0,3,3,16.0,13,3,0,0,0,AK,0,0,-13.0
25/11/07,ATL,0,0,9,8,10.0,13,7,0.25,0,0,GA,0,0,26.5263157895
25/11/07,DEN,0,0,14,6,,13,-3,0,0,0,CO,0,0,9.40157480315
25/11/07,DFW,0,0,9,7,12.0,15,6,17.27,1,0,TX,0,0,26.9029850746
25/11/07,HNL,0,0,29,26,16.0,15,22,0,0,0,HI,0,0,19.9166666667
25/11/07,LAX,0,0,22,16,16.0,1,10,0,0,0,CA,0,0,11.4586466165
25/11/07,LGA,0,0,9,6,16.0,6,1,0,0,0,NY,0,0,16.0957446809
25/11/07,MCO,1,0,27,23,13.0,8,19,0,0,0,FL,0,0,14.1052631579
25/11/07,ORD,0,0,3,1,14.0,17,-2,T,1,0,IL,0,0,21.8
25/11/07,PHX,0,0,19,14,16.0,6,9,0,0,0,AZ,0,0,7.3738317757
25/12/07,ANC,0,0,3,-2,12.0,10,-6,0,0,0,AK,0,0,-2.0
25/12/07,ATL,0,0,6,4,13.0,2,3,13.21,1,0,GA,0,0,0.453781512605
25/12/07,DEN,1,0,3,-4,5.0,21,-11,10.67,0,1,CO,0,0,89.2718446602
25/12/07,DFW,0,0,17,9,16.0,8,1,0,0,0,TX,0,0,11.1083333333
25/12/07,HNL,0,0,27,24,16.0,28,22,T,0,0,HI,0,0,2.16
25/12/07,LAX,0,0,20,14,16.0,0,8,0,0,0,CA,0,0,15.6228070175
25/12/07,LGA,0,0,6,4,16.0,9,2,0,0,0,NY,0,0,-7.33823529412
25/12/07,MCO,0,0,24,19,14.0,10,15,10.67,1,0,FL,0,0,-0.939393939394
25/12/07,ORD,0,0,6,0,14.0,21,-6,0,0,0,IL,0,0,8.90990990991
25/12/07,PHX,0,0,15,9,16.0,12,4,0,0,0,AZ,0,0,10.381443299
26/01/07,ANC,0,0,-2,-3,14.0,14,-3,36.83,0,0,AK,0,0,-10.3333333333
26/01/07,ATL,0,0,12,5,16.0,8,-2,0,0,0,GA,0,0,1.07194244604
26/01/07,DEN,0,0,4,-1,16.0,10,-5,0,0,0,CO,0,0,3.74615384615
26/01/07,DFW,0,0,17,9,16.0,5,2,0,0,0,TX,0,0,-1.4
26/01/07,HNL,0,0,28,24,16.0,14,19,0,0,0,HI,0,0,-2.0
26/01/07,LAX,0,0,21,14,15.0,2,8,0,0,0,CA,0,0,8.64754098361
26/01/07,LGA,0,0,-6,-9,16.0,20,-13,0,0,0,NY,0,0,12.9333333333
26/01/07,MCO,0,0,19,12,16.0,14,6,0,0,0,FL,0,0,4.41095890411
26/01/07,ORD,0,0,6,0,16.0,23,-7,0,0,0,IL,0,0,8.37142857143
26/01/07,PHX,0,0,18,13,16.0,8,7,0,0,0,AZ,0,0,8.7476635514
26/02/07,ANC,0,0,3,1,15.0,16,-1,398.27,0,0,AK,0,0,6.75
26/02/07,ATL,0,0,19,12,16.0,8,6,0,0,0,GA,0,0,18.1780821918
26/02/07,DEN,0,0,7,1,12.0,11,-4,0,0,0,CO,0,0,15.4148148148
26/02/07,DFW,1,0,27,16,15.0,10,5,0,0,0,TX,0,0,23.5467625899
26/02/07,HNL,0,0,28,25,16.0,19,21,T,0,0,HI,0,0,-10.0454545455
26/02/07,LAX,0,0,19,15,14.0,4,11,0,0,0,CA,0,0,20.0661157025
26/02/07,LGA,0,0,2,1,8.0,9,-1,7.11,0,1,NY,0,0,38.9090909091
26/02/07,MCO,0,0,27,22,13.0,6,17,1.02,1,0,FL,0,0,17.8666666667
26/02/07,ORD,0,0,1,0,9.0,19,-1,0.76,0,1,IL,0,0,52.6462585034
26/02/07,PHX,0,0,22,15,16.0,9,8,0,0,0,AZ,0,0,13.625
26/03/07,ANC,0,0,-1,-4,8.0,35,-7,0,0,0,AK,0,0,0.75
26/03/07,ATL,0,0,27,21,11.0,5,15,0,0,0,GA,0,0,-3.12837837838
26/03/07,DEN,0,0,18,11,11.0,10,5,0,0,0,CO,0,0,8.58646616541
26/03/07,DFW,0,0,26,22,15.0,20,18,13.46,1,0,TX,0,0,18.4680851064
26/03/07,HNL,0,0,28,25,16.0,14,21,T,1,0,HI,0,0,-6.91304347826
26/03/07,LAX,0,0,18,16,11.0,2,13,0,0,0,CA,0,0,17.712
26/03/07,LGA,0,0,12,8,16.0,9,4,0,0,0,NY,0,0,-2.47872340426
26/03/07,MCO,0,0,29,22,15.0,13,17,0,0,0,FL,0,0,-1.02739726027
26/03/07,ORD,0,0,26,22,16.0,22,17,0,0,0,IL,0,0,8.58503401361
26/03/07,PHX,0,0,29,22,16.0,8,15,0,0,0,AZ,0,0,13.4017857143
26/04/07,ANC,0,0,6,3,12.0,19,0,1.02,0,0,AK,0,0,8.66666666667
26/04/07,ATL,1,0,24,21,12.0,10,18,9.91,1,0,GA,0,0,14.2430555556
26/04/07,DEN,0,0,19,10,11.0,13,1,0,1,0,CO,0,0,15.6640625
26/04/07,DFW,0,0,27,20,16.0,7,13,0,0,0,TX,0,0,16.3777777778
26/04/07,HNL,0,0,29,25,16.0,21,21,T,1,0,HI,0,0,5.61904761905
26/04/07,LAX,0,0,22,18,14.0,3,13,0,0,0,CA,0,0,12.4876033058
26/04/07,LGA,0,0,16,12,16.0,7,8,T,0,0,NY,0,0,28.976744186
26/04/07,MCO,0,0,32,26,16.0,16,21,0,0,0,FL,0,0,13.0547945205
26/04/07,ORD,1,0,13,11,4.0,15,7,12.45,1,0,IL,0,0,42.5304347826
26/04/07,PHX,0,0,33,26,16.0,8,18,0,0,0,AZ,0,0,10.4128440367
26/05/07,ANC,0,0,8,6,16.0,24,4,0,0,0,AK,0,0,34.625
26/05/07,ATL,0,0,30,21,11.0,2,13,0,0,0,GA,0,0,-4.36206896552
26/05/07,DEN,0,0,23,16,11.0,10,8,0.76,1,0,CO,1,0,4.30701754386
26/05/07,DFW,0,0,26,23,12.0,11,21,34.54,1,0,TX,0,0,4.37903225806
26/05/07,HNL,0,0,30,27,16.0,22,23,0,0,0,HI,0,0,7.78260869565
26/05/07,LAX,0,0,23,19,9.0,3,14,0,0,0,CA,0,0,10.8684210526
26/05/07,LGA,0,0,29,26,15.0,7,22,0,0,0,NY,0,0,-4.20289855072
26/05/07,MCO,0,0,29,23,15.0,14,19,0.25,1,0,FL,0,0,-1.85507246377
26/05/07,ORD,0,0,18,14,12.0,12,9,25.65,1,0,IL,1,0,20.1111111111
26/05/07,PHX,0,0,37,31,16.0,8,23,0,0,0,AZ,0,0,6.03125
26/06/07,ANC,0,0,11,9,16.0,13,7,0,0,0,AK,0,0,41.0
26/06/07,ATL,0,0,33,27,11.0,8,22,0,0,0,GA,0,0,22.5517241379
26/06/07,DEN,0,0,23,20,11.0,11,16,0.25,1,0,CO,1,0,43.7235772358
